"id","confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr","suspectedCount","suspectedCountIncr","provinceName","provinceShortName"
"2458","579","0","570","0","3","0","20200331","6","0","1","0","重庆市","重庆"
"2459","579","0","570","0","3","0","20200401","6","0","1","0","重庆市","重庆"
"2460","579","0","570","0","3","0","20200402","6","0","0","-1","重庆市","重庆"
"2461","579","0","570","0","3","0","20200403","6","0","0","0","重庆市","重庆"
"2462","579","0","570","0","3","0","20200404","6","0","1","1","重庆市","重庆"
"2463","579","0","570","0","3","0","20200405","6","0","1","0","重庆市","重庆"
"2464","579","0","570","0","3","0","20200406","6","0","1","0","重庆市","重庆"
"2465","579","0","570","0","3","0","20200407","6","0","0","-1","重庆市","重庆"
"2466","579","0","570","0","3","0","20200408","6","0","0","0","重庆市","重庆"
"2467","579","0","570","0","3","0","20200409","6","0","1","1","重庆市","重庆"
"2468","579","0","570","0","3","0","20200410","6","0","1","0","重庆市","重庆"
"2469","579","0","570","0","3","0","20200411","6","0","1","0","重庆市","重庆"
"2470","579","0","570","0","3","0","20200412","6","0","1","0","重庆市","重庆"
"2471","579","0","570","0","3","0","20200413","6","0","1","0","重庆市","重庆"
"2472","579","0","570","0","3","0","20200414","6","0","1","0","重庆市","重庆"
"2473","579","0","570","0","3","0","20200415","6","0","1","0","重庆市","重庆"
"2474","579","0","570","0","3","0","20200416","6","0","1","0","重庆市","重庆"
"2475","579","0","570","0","3","0","20200417","6","0","1","0","重庆市","重庆"
"2476","579","0","570","0","3","0","20200418","6","0","1","0","重庆市","重庆"
"2477","579","0","570","0","3","0","20200419","6","0","1","0","重庆市","重庆"
"2478","579","0","570","0","3","0","20200420","6","0","1","0","重庆市","重庆"
"2479","579","0","570","0","3","0","20200421","6","0","1","0","重庆市","重庆"
"2480","579","0","570","0","3","0","20200422","6","0","1","0","重庆市","重庆"
"2481","579","0","573","3","0","-3","20200423","6","0","1","0","重庆市","重庆"
"2482","579","0","573","0","0","0","20200424","6","0","1","0","重庆市","重庆"
"2483","579","0","573","0","0","0","20200425","6","0","1","0","重庆市","重庆"
"2484","579","0","573","0","0","0","20200426","6","0","1","0","重庆市","重庆"
"2485","579","0","573","0","0","0","20200427","6","0","1","0","重庆市","重庆"
"2486","579","0","573","0","0","0","20200428","6","0","1","0","重庆市","重庆"
"2487","579","0","573","0","0","0","20200429","6","0","1","0","重庆市","重庆"
"2488","579","0","573","0","0","0","20200430","6","0","1","0","重庆市","重庆"
"2489","579","0","573","0","0","0","20200501","6","0","1","0","重庆市","重庆"
"2490","579","0","573","0","0","0","20200502","6","0","1","0","重庆市","重庆"
"2491","579","0","573","0","0","0","20200503","6","0","1","0","重庆市","重庆"
"2492","579","0","573","0","0","0","20200504","6","0","1","0","重庆市","重庆"
"2493","579","0","573","0","0","0","20200505","6","0","1","0","重庆市","重庆"
"2494","579","0","573","0","0","0","20200506","6","0","1","0","重庆市","重庆"
"2495","579","0","573","0","0","0","20200507","6","0","1","0","重庆市","重庆"
"2496","579","0","573","0","0","0","20200508","6","0","1","0","重庆市","重庆"
"2497","579","0","573","0","0","0","20200509","6","0","1","0","重庆市","重庆"
"2498","579","0","573","0","0","0","20200510","6","0","1","0","重庆市","重庆"
"2499","579","0","573","0","0","0","20200511","6","0","1","0","重庆市","重庆"
"2500","579","0","573","0","0","0","20200512","6","0","1","0","重庆市","重庆"
"2501","579","0","573","0","0","0","20200513","6","0","1","0","重庆市","重庆"
"2502","579","0","573","0","0","0","20200514","6","0","1","0","重庆市","重庆"
"2503","579","0","573","0","0","0","20200515","6","0","1","0","重庆市","重庆"
"2504","579","0","573","0","0","0","20200516","6","0","1","0","重庆市","重庆"
"2505","579","0","573","0","0","0","20200517","6","0","1","0","重庆市","重庆"
"2506","579","0","573","0","0","0","20200518","6","0","1","0","重庆市","重庆"
"2507","579","0","573","0","0","0","20200519","6","0","1","0","重庆市","重庆"
"2508","7","7","0","0","7","7","20200122","0","0","0","0","四川省","四川"
"2509","15","8","0","0","15","8","20200123","0","0","0","0","四川省","四川"
"2510","28","13","0","0","28","13","20200124","0","0","0","0","四川省","四川"
"2511","44","16","0","0","44","16","20200125","0","0","0","0","四川省","四川"
"2512","69","25","0","0","69","25","20200126","0","0","0","0","四川省","四川"
"2513","90","21","0","0","90","21","20200127","0","0","0","0","四川省","四川"
"2514","108","18","0","0","108","18","20200128","0","0","0","0","四川省","四川"
"2515","142","34","1","1","140","32","20200129","1","1","0","0","四川省","四川"
"2516","177","35","1","0","175","35","20200130","1","0","0","0","四川省","四川"
"2517","207","30","3","2","203","28","20200131","1","0","0","0","四川省","四川"
"2518","231","24","3","0","227","24","20200201","1","0","0","0","四川省","四川"
"2519","254","23","12","9","241","14","20200202","1","0","0","0","四川省","四川"
"2520","282","28","14","2","267","26","20200203","1","0","0","0","四川省","四川"
"2521","301","19","23","9","277","10","20200204","1","0","0","0","四川省","四川"
"2522","321","20","27","4","293","16","20200205","1","0","0","0","四川省","四川"
"2523","344","23","37","10","306","13","20200206","1","0","0","0","四川省","四川"
"2524","363","19","50","13","312","6","20200207","1","0","0","0","四川省","四川"
"2525","386","23","60","10","325","13","20200208","1","0","0","0","四川省","四川"
"2526","405","19","76","16","328","3","20200209","1","0","0","0","四川省","四川"
"2527","417","12","82","6","334","6","20200210","1","0","0","0","四川省","四川"
"2528","436","19","85","3","350","16","20200211","1","0","0","0","四川省","四川"
"2529","451","15","93","8","357","7","20200212","1","0","0","0","四川省","四川"
"2530","463","12","105","12","357","0","20200213","1","0","0","0","四川省","四川"
"2531","470","7","115","10","354","-3","20200214","1","0","0","0","四川省","四川"
"2532","481","11","127","12","351","-3","20200215","3","2","0","0","四川省","四川"
"2533","495","14","136","9","356","5","20200216","3","0","0","0","四川省","四川"
"2534","508","13","163","27","342","-14","20200217","3","0","0","0","四川省","四川"
"2535","514","6","177","14","334","-8","20200218","3","0","0","0","四川省","四川"
"2536","520","6","198","21","319","-15","20200219","3","0","0","0","四川省","四川"
"2537","525","5","222","24","300","-19","20200220","3","0","0","0","四川省","四川"
"2538","526","1","242","20","281","-19","20200221","3","0","0","0","四川省","四川"
"2539","526","0","256","14","267","-14","20200222","3","0","0","0","四川省","四川"
"2540","527","1","263","7","261","-6","20200223","3","0","0","0","四川省","四川"
"2541","529","2","278","15","248","-13","20200224","3","0","0","0","四川省","四川"
"2542","531","2","292","14","236","-12","20200225","3","0","0","0","四川省","四川"
"2543","534","3","310","18","221","-15","20200226","3","0","0","0","四川省","四川"
"2544","538","4","326","16","209","-12","20200227","3","0","0","0","四川省","四川"
"2545","538","0","350","24","185","-24","20200228","3","0","0","0","四川省","四川"
"2546","538","0","363","13","172","-13","20200229","3","0","0","0","四川省","四川"
"2547","538","0","378","15","157","-15","20200301","3","0","0","0","四川省","四川"
"2548","538","0","389","11","146","-11","20200302","3","0","0","0","四川省","四川"
"2549","538","0","400","11","135","-11","20200303","3","0","0","0","四川省","四川"
"2550","539","1","418","18","118","-17","20200304","3","0","0","0","四川省","四川"
"2551","539","0","428","10","108","-10","20200305","3","0","0","0","四川省","四川"
"2552","539","0","448","20","88","-20","20200306","3","0","0","0","四川省","四川"
"2553","539","0","457","9","79","-9","20200307","3","0","0","0","四川省","四川"
"2554","539","0","465","8","71","-8","20200308","3","0","0","0","四川省","四川"
"2555","539","0","470","5","66","-5","20200309","3","0","0","0","四川省","四川"
"2556","539","0","484","14","52","-14","20200310","3","0","0","0","四川省","四川"
"2557","539","0","494","10","42","-10","20200311","3","0","0","0","四川省","四川"
"2558","539","0","500","6","36","-6","20200312","3","0","0","0","四川省","四川"
"2559","539","0","510","10","26","-10","20200313","3","0","0","0","四川省","四川"
"2560","539","0","515","5","21","-5","20200314","3","0","0","0","四川省","四川"
"2561","539","0","516","1","20","-1","20200315","3","0","0","0","四川省","四川"
"2562","539","0","520","4","16","-4","20200316","3","0","0","0","四川省","四川"
"2563","540","1","525","5","12","-4","20200317","3","0","0","0","四川省","四川"
"2564","540","0","531","6","6","-6","20200318","3","0","0","0","四川省","四川"
"2565","541","1","536","5","2","-4","20200319","3","0","0","0","四川省","四川"
"2566","542","1","536","0","3","1","20200320","3","0","0","0","四川省","四川"
"2567","543","1","536","0","4","1","20200321","3","0","0","0","四川省","四川"
"2568","543","0","536","0","4","0","20200322","3","0","0","0","四川省","四川"
"2569","545","2","536","0","6","2","20200323","3","0","0","0","四川省","四川"
"2570","547","2","536","0","8","2","20200324","3","0","2","2","四川省","四川"
"2571","547","0","536","0","8","0","20200325","3","0","2","0","四川省","四川"
"2572","548","1","536","0","9","1","20200326","3","0","2","0","四川省","四川"
"2573","548","0","536","0","9","0","20200327","3","0","2","0","四川省","四川"
"2574","550","2","536","0","11","2","20200328","3","0","2","0","四川省","四川"
"2575","550","0","536","0","11","0","20200329","3","0","11","9","四川省","四川"
"2576","550","0","536","0","11","0","20200330","3","0","11","0","四川省","四川"
"2577","552","2","536","0","13","2","20200331","3","0","13","2","四川省","四川"
"2578","554","2","537","1","14","1","20200401","3","0","13","0","四川省","四川"
"2579","555","1","537","0","15","1","20200402","3","0","0","-13","四川省","四川"
"2580","557","2","538","1","16","1","20200403","3","0","0","0","四川省","四川"
"2581","558","1","539","1","16","0","20200404","3","0","13","13","四川省","四川"
"2582","559","1","540","1","16","0","20200405","3","0","13","0","四川省","四川"
"2583","560","1","541","1","16","0","20200406","3","0","13","0","四川省","四川"
"2584","560","0","541","0","16","0","20200407","3","0","0","-13","四川省","四川"
"2585","560","0","541","0","16","0","20200408","3","0","0","0","四川省","四川"
"2586","560","0","546","5","11","-5","20200409","3","0","13","13","四川省","四川"
"2587","560","0","547","1","10","-1","20200410","3","0","13","0","四川省","四川"
"2588","560","0","547","0","10","0","20200411","3","0","13","0","四川省","四川"
"2589","560","0","548","1","9","-1","20200412","3","0","13","0","四川省","四川"
"2590","560","0","548","0","9","0","20200413","3","0","13","0","四川省","四川"
"2591","560","0","550","2","7","-2","20200414","3","0","13","0","四川省","四川"
"2592","560","0","552","2","5","-2","20200415","3","0","13","0","四川省","四川"
"2593","560","0","552","0","5","0","20200416","3","0","13","0","四川省","四川"
"2594","561","1","553","1","5","0","20200417","3","0","13","0","四川省","四川"
"2595","561","0","554","1","4","-1","20200418","3","0","13","0","四川省","四川"
"2596","561","0","554","0","4","0","20200419","3","0","13","0","四川省","四川"
"2597","561","0","554","0","4","0","20200420","3","0","13","0","四川省","四川"
"2598","561","0","556","2","2","-2","20200421","3","0","13","0","四川省","四川"
"2599","561","0","557","1","1","-1","20200422","3","0","13","0","四川省","四川"
"2600","561","0","558","1","0","-1","20200423","3","0","13","0","四川省","四川"
"2601","561","0","558","0","0","0","20200424","3","0","13","0","四川省","四川"
"2602","561","0","558","0","0","0","20200425","3","0","13","0","四川省","四川"
"2603","561","0","558","0","0","0","20200426","3","0","13","0","四川省","四川"
"2604","561","0","558","0","0","0","20200427","3","0","13","0","四川省","四川"
"2605","561","0","558","0","0","0","20200428","3","0","13","0","四川省","四川"
"2606","561","0","558","0","0","0","20200429","3","0","13","0","四川省","四川"
"2607","561","0","558","0","0","0","20200430","3","0","13","0","四川省","四川"
"2608","561","0","558","0","0","0","20200501","3","0","13","0","四川省","四川"
"2609","561","0","558","0","0","0","20200502","3","0","13","0","四川省","四川"
"2610","561","0","558","0","0","0","20200503","3","0","13","0","四川省","四川"
"2611","561","0","558","0","0","0","20200504","3","0","13","0","四川省","四川"
"2612","561","0","558","0","0","0","20200505","3","0","13","0","四川省","四川"
"2613","561","0","558","0","0","0","20200506","3","0","13","0","四川省","四川"
"2614","561","0","558","0","0","0","20200507","3","0","13","0","四川省","四川"
"2615","561","0","558","0","0","0","20200508","3","0","13","0","四川省","四川"
"2616","561","0","558","0","0","0","20200509","3","0","13","0","四川省","四川"
"2617","561","0","558","0","0","0","20200510","3","0","13","0","四川省","四川"
"2618","561","0","558","0","0","0","20200511","3","0","13","0","四川省","四川"
"2619","561","0","558","0","0","0","20200512","3","0","13","0","四川省","四川"
"2620","561","0","558","0","0","0","20200513","3","0","13","0","四川省","四川"
